time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],duV[unit=""]
2012-11-15T09:00:00Z,44.2081,86.1061,1.3964374375063926E-4
2012-11-15T12:00:00Z,44.2081,86.1061,1.3383253826759756E-4
2012-11-15T15:00:00Z,44.2081,86.1061,1.2825628800783306E-4
2012-11-15T18:00:00Z,44.2081,86.1061,8.739969052840024E-5
2012-11-15T21:00:00Z,44.2081,86.1061,1.6430534515166073E-6
2012-11-16T00:00:00Z,44.2081,86.1061,-1.09018714283593E-4
2012-11-16T03:00:00Z,44.2081,86.1061,-1.742692111292854E-4
2012-11-16T06:00:00Z,44.2081,86.1061,-2.2536920732818544E-4
2012-11-16T09:00:00Z,44.2081,86.1061,-2.6633034576661885E-4
2012-11-16T12:00:00Z,44.2081,86.1061,-2.508660254534334E-4
2012-11-16T15:00:00Z,44.2081,86.1061,-1.2887539924122393E-4
2012-11-16T18:00:00Z,44.2081,86.1061,-4.614153112925123E-6
2012-11-16T21:00:00Z,44.2081,86.1061,2.702089295780752E-5
2012-11-17T00:00:00Z,44.2081,86.1061,-1.4388167073775548E-5
2012-11-17T03:00:00Z,44.2081,86.1061,-5.620827141683549E-5
2012-11-17T06:00:00Z,44.2081,86.1061,-1.5194492880254984E-4
2012-11-17T09:00:00Z,44.2081,86.1061,-2.5717855896800756E-4
2012-11-17T12:00:00Z,44.2081,86.1061,-3.2745322096161544E-4
2012-11-17T15:00:00Z,44.2081,86.1061,-3.142107743769884E-4
2012-11-17T18:00:00Z,44.2081,86.1061,-2.6982248527929187E-4
2012-11-17T21:00:00Z,44.2081,86.1061,-2.591475786175579E-4
2012-11-18T00:00:00Z,44.2081,86.1061,-2.6858970522880554E-4
2012-11-18T03:00:00Z,44.2081,86.1061,-2.2497109603136778E-4
2012-11-18T06:00:00Z,44.2081,86.1061,-1.759575097821653E-4
2012-11-18T09:00:00Z,44.2081,86.1061,-1.8710148287937045E-4
2012-11-18T12:00:00Z,44.2081,86.1061,-2.325599198229611E-4
2012-11-18T15:00:00Z,44.2081,86.1061,-2.3361331841442734E-4
2012-11-18T18:00:00Z,44.2081,86.1061,-2.2719381377100945E-4
2012-11-18T21:00:00Z,44.2081,86.1061,-2.8372660744935274E-4
2012-11-19T00:00:00Z,44.2081,86.1061,-3.712433099281043E-4
2012-11-19T03:00:00Z,44.2081,86.1061,-4.1591323679313064E-4
2012-11-19T06:00:00Z,44.2081,86.1061,-4.475648165680468E-4
2012-11-19T09:00:00Z,44.2081,86.1061,-4.5957055408507586E-4
2012-11-19T12:00:00Z,44.2081,86.1061,-4.4770436943508685E-4
2012-11-19T15:00:00Z,44.2081,86.1061,-3.8412108551710844E-4
2012-11-19T18:00:00Z,44.2081,86.1061,-3.032428212463856E-4
2012-11-19T21:00:00Z,44.2081,86.1061,-2.6539561804383993E-4
2012-11-20T00:00:00Z,44.2081,86.1061,-2.638646983541548E-4
2012-11-20T03:00:00Z,44.2081,86.1061,-2.9573749634437263E-4
2012-11-20T06:00:00Z,44.2081,86.1061,-3.747403097804636E-4
2012-11-20T09:00:00Z,44.2081,86.1061,-4.460923664737493E-4
2012-11-20T12:00:00Z,44.2081,86.1061,-4.8323036753572524E-4
2012-11-20T15:00:00Z,44.2081,86.1061,-4.8800293006934226E-4
2012-11-20T18:00:00Z,44.2081,86.1061,-4.89567406475544E-4
2012-11-20T21:00:00Z,44.2081,86.1061,-4.824387433473021E-4
2012-11-21T00:00:00Z,44.2081,86.1061,-4.931810544803739E-4
2012-11-21T03:00:00Z,44.2081,86.1061,-5.085670854896307E-4
2012-11-21T06:00:00Z,44.2081,86.1061,-4.89722122438252E-4
2012-11-21T09:00:00Z,44.2081,86.1061,-4.58185764728114E-4
2012-11-21T12:00:00Z,44.2081,86.1061,-4.240004636812955E-4
2012-11-21T15:00:00Z,44.2081,86.1061,-3.822507569566369E-4
2012-11-21T18:00:00Z,44.2081,86.1061,-3.560293698683381E-4
2012-11-21T21:00:00Z,44.2081,86.1061,-3.745059948414564E-4
2012-11-22T00:00:00Z,44.2081,86.1061,-3.9555435068905354E-4
2012-11-22T03:00:00Z,44.2081,86.1061,-3.6925156018696725E-4
2012-11-22T06:00:00Z,44.2081,86.1061,-3.669148136395961E-4
2012-11-22T09:00:00Z,44.2081,86.1061,-4.245321324560791E-4
2012-11-22T12:00:00Z,44.2081,86.1061,-4.982644459232688E-4
2012-11-22T15:00:00Z,44.2081,86.1061,-4.668020992539823E-4
2012-11-22T18:00:00Z,44.2081,86.1061,-3.8622974534519017E-4
2012-11-22T21:00:00Z,44.2081,86.1061,-3.75317846192047E-4
2012-11-23T00:00:00Z,44.2081,86.1061,-4.21389500843361E-4
2012-11-23T03:00:00Z,44.2081,86.1061,-4.265033348929137E-4
2012-11-23T06:00:00Z,44.2081,86.1061,-3.854244132526219E-4
2012-11-23T09:00:00Z,44.2081,86.1061,-3.6309834104031324E-4
2012-11-23T12:00:00Z,44.2081,86.1061,-3.6236789310351014E-4
2012-11-23T15:00:00Z,44.2081,86.1061,-2.599802101030946E-4
2012-11-23T18:00:00Z,44.2081,86.1061,-1.039533963194117E-4
2012-11-23T21:00:00Z,44.2081,86.1061,-2.0996974853915162E-5
2012-11-24T00:00:00Z,44.2081,86.1061,-5.4090862249722704E-5
2012-11-24T03:00:00Z,44.2081,86.1061,-1.4261860633268952E-4
2012-11-24T06:00:00Z,44.2081,86.1061,-2.427258004900068E-4
2012-11-24T09:00:00Z,44.2081,86.1061,-2.7151693939231336E-4
2012-11-24T12:00:00Z,44.2081,86.1061,-2.567954361438751E-4
2012-11-24T15:00:00Z,44.2081,86.1061,-2.1910965733695775E-4
2012-11-24T18:00:00Z,44.2081,86.1061,-1.420275802956894E-4
2012-11-24T21:00:00Z,44.2081,86.1061,-8.006479038158432E-5
2012-11-25T00:00:00Z,44.2081,86.1061,-8.624994370620698E-5
2012-11-25T03:00:00Z,44.2081,86.1061,-1.1471973266452551E-4
2012-11-25T06:00:00Z,44.2081,86.1061,-8.428133151028305E-5
2012-11-25T09:00:00Z,44.2081,86.1061,8.650908057461493E-6
2012-11-25T12:00:00Z,44.2081,86.1061,3.388793265912682E-5
2012-11-25T15:00:00Z,44.2081,86.1061,-2.268299249408301E-5
2012-11-25T18:00:00Z,44.2081,86.1061,-6.682104867650196E-5
2012-11-25T21:00:00Z,44.2081,86.1061,-6.628676055697724E-5
2012-11-26T00:00:00Z,44.2081,86.1061,-4.438992982613854E-5
2012-11-26T03:00:00Z,44.2081,86.1061,-1.0674568329704925E-5
2012-11-26T06:00:00Z,44.2081,86.1061,8.805843208392616E-6
2012-11-26T09:00:00Z,44.2081,86.1061,4.6045606723055243E-5
2012-11-26T12:00:00Z,44.2081,86.1061,3.225468026357703E-5
2012-11-26T15:00:00Z,44.2081,86.1061,-6.817643225076608E-6
2012-11-26T18:00:00Z,44.2081,86.1061,-4.76862805953715E-5
2012-11-26T21:00:00Z,44.2081,86.1061,-5.359273563954048E-5
2012-11-27T00:00:00Z,44.2081,86.1061,-1.0365156049374491E-4
2012-11-27T03:00:00Z,44.2081,86.1061,-2.030962787102908E-4
2012-11-27T06:00:00Z,44.2081,86.1061,-3.780153638217598E-4
2012-11-27T09:00:00Z,44.2081,86.1061,-5.390765727497637E-4
2012-11-27T12:00:00Z,44.2081,86.1061,-6.477070273831487E-4
2012-11-27T15:00:00Z,44.2081,86.1061,-6.820513517595828E-4
2012-11-27T18:00:00Z,44.2081,86.1061,-7.18332885298878E-4
2012-11-27T21:00:00Z,44.2081,86.1061,-7.685113814659417E-4
2012-11-28T00:00:00Z,44.2081,86.1061,-8.04586976300925E-4
2012-11-28T03:00:00Z,44.2081,86.1061,-7.54425534978509E-4
2012-11-28T06:00:00Z,44.2081,86.1061,-6.922497996129096E-4
2012-11-28T09:00:00Z,44.2081,86.1061,-6.665321416221559E-4
2012-11-28T12:00:00Z,44.2081,86.1061,-6.947427173145115E-4
2012-11-28T15:00:00Z,44.2081,86.1061,-7.445206283591688E-4
2012-11-28T18:00:00Z,44.2081,86.1061,-7.655811496078968E-4
2012-11-28T21:00:00Z,44.2081,86.1061,-7.295265677385032E-4
2012-11-29T00:00:00Z,44.2081,86.1061,-6.554813589900732E-4
2012-11-29T03:00:00Z,44.2081,86.1061,-5.537127726711333E-4
2012-11-29T06:00:00Z,44.2081,86.1061,-4.7752962564118207E-4
2012-11-29T09:00:00Z,44.2081,86.1061,-4.559971857815981E-4
2012-11-29T12:00:00Z,44.2081,86.1061,-4.7857005847617984E-4
2012-11-29T15:00:00Z,44.2081,86.1061,-4.806639044545591E-4
2012-11-29T18:00:00Z,44.2081,86.1061,-4.8737390898168087E-4
2012-11-29T21:00:00Z,44.2081,86.1061,-4.730715008918196E-4
2012-11-30T00:00:00Z,44.2081,86.1061,-4.7852096031419933E-4
2012-11-30T03:00:00Z,44.2081,86.1061,-5.224088672548532E-4
2012-11-30T06:00:00Z,44.2081,86.1061,-5.906677106395364E-4
2012-11-30T09:00:00Z,44.2081,86.1061,-6.028534262441099E-4
2012-11-30T12:00:00Z,44.2081,86.1061,-5.524542648345232E-4
2012-11-30T15:00:00Z,44.2081,86.1061,-4.85388794913888E-4
2012-11-30T18:00:00Z,44.2081,86.1061,-4.6978925820440054E-4
2012-11-30T21:00:00Z,44.2081,86.1061,-4.990889574401081E-4
2012-12-01T00:00:00Z,44.2081,86.1061,-5.297382012940943E-4
2012-12-01T03:00:00Z,44.2081,86.1061,-5.481278640218079E-4
2012-12-01T06:00:00Z,44.2081,86.1061,-5.834518233314157E-4
2012-12-01T09:00:00Z,44.2081,86.1061,-6.26708846539259E-4
2012-12-01T12:00:00Z,44.2081,86.1061,-6.592930294573307E-4
2012-12-01T15:00:00Z,44.2081,86.1061,-6.678213248960674E-4
2012-12-01T18:00:00Z,44.2081,86.1061,-6.868083728477359E-4
2012-12-01T21:00:00Z,44.2081,86.1061,-7.255164673551917E-4
2012-12-02T00:00:00Z,44.2081,86.1061,-7.131903548724949E-4
2012-12-02T03:00:00Z,44.2081,86.1061,-6.198269547894597E-4
2012-12-02T06:00:00Z,44.2081,86.1061,-5.483030690811574E-4
2012-12-02T09:00:00Z,44.2081,86.1061,-5.035693757236004E-4
2012-12-02T12:00:00Z,44.2081,86.1061,-4.5136312837712467E-4
2012-12-02T15:00:00Z,44.2081,86.1061,-3.8832618156448007E-4
2012-12-02T18:00:00Z,44.2081,86.1061,-3.520632744766772E-4
2012-12-02T21:00:00Z,44.2081,86.1061,-3.47090041032061E-4
2012-12-03T00:00:00Z,44.2081,86.1061,-3.170704876538366E-4
2012-12-03T03:00:00Z,44.2081,86.1061,-2.3371299903374165E-4
2012-12-03T06:00:00Z,44.2081,86.1061,-1.717687991913408E-4
2012-12-03T09:00:00Z,44.2081,86.1061,-1.3355376722756773E-4
2012-12-03T12:00:00Z,44.2081,86.1061,-9.78645621216856E-5
2012-12-03T15:00:00Z,44.2081,86.1061,-6.109898822614923E-5
2012-12-03T18:00:00Z,44.2081,86.1061,-1.0336036211811006E-4
2012-12-03T21:00:00Z,44.2081,86.1061,-1.957467757165432E-4
2012-12-04T00:00:00Z,44.2081,86.1061,-2.7752583264373243E-4
2012-12-04T03:00:00Z,44.2081,86.1061,-3.3934848033823073E-4
2012-12-04T06:00:00Z,44.2081,86.1061,-4.2470937478356063E-4
2012-12-04T09:00:00Z,44.2081,86.1061,-4.6070266398601234E-4
2012-12-04T12:00:00Z,44.2081,86.1061,-3.84442595532164E-4
2012-12-04T15:00:00Z,44.2081,86.1061,-2.784465323202312E-4
2012-12-04T18:00:00Z,44.2081,86.1061,-2.4488085182383657E-4
2012-12-04T21:00:00Z,44.2081,86.1061,-2.551287761889398E-4
2012-12-05T00:00:00Z,44.2081,86.1061,-2.8333303635008633E-4
2012-12-05T03:00:00Z,44.2081,86.1061,-3.416093531996012E-4
2012-12-05T06:00:00Z,44.2081,86.1061,-4.0375004755333066E-4
2012-12-05T09:00:00Z,44.2081,86.1061,-3.660953079815954E-4
2012-12-05T12:00:00Z,44.2081,86.1061,-2.64753180090338E-4
2012-12-05T15:00:00Z,44.2081,86.1061,-1.78252172190696E-4
2012-12-05T18:00:00Z,44.2081,86.1061,-1.8464261665940285E-4
2012-12-05T21:00:00Z,44.2081,86.1061,-2.722135977819562E-4
2012-12-06T00:00:00Z,44.2081,86.1061,-3.998468746431172E-4
2012-12-06T03:00:00Z,44.2081,86.1061,-5.151400109753013E-4
2012-12-06T06:00:00Z,44.2081,86.1061,-5.990104982629418E-4
2012-12-06T09:00:00Z,44.2081,86.1061,-6.259565125219524E-4
2012-12-06T12:00:00Z,44.2081,86.1061,-6.185521488077939E-4
2012-12-06T15:00:00Z,44.2081,86.1061,-6.023379974067211E-4
2012-12-06T18:00:00Z,44.2081,86.1061,-6.48056622594595E-4
2012-12-06T21:00:00Z,44.2081,86.1061,-7.160616223700345E-4
2012-12-07T00:00:00Z,44.2081,86.1061,-7.674871012568474E-4
2012-12-07T03:00:00Z,44.2081,86.1061,-7.908227271400392E-4
2012-12-07T06:00:00Z,44.2081,86.1061,-8.235971326939762E-4
2012-12-07T09:00:00Z,44.2081,86.1061,-8.258135057985783E-4
2012-12-07T12:00:00Z,44.2081,86.1061,-8.009840967133641E-4
2012-12-07T15:00:00Z,44.2081,86.1061,-7.269740453921258E-4
2012-12-07T18:00:00Z,44.2081,86.1061,-6.410718779079616E-4
2012-12-07T21:00:00Z,44.2081,86.1061,-5.663386546075344E-4
2012-12-08T00:00:00Z,44.2081,86.1061,-5.038385279476643E-4
2012-12-08T03:00:00Z,44.2081,86.1061,-4.497049958445132E-4
2012-12-08T06:00:00Z,44.2081,86.1061,-3.9426260627806187E-4
2012-12-08T09:00:00Z,44.2081,86.1061,-3.1605592812411487E-4
2012-12-08T12:00:00Z,44.2081,86.1061,-2.3343491193372756E-4
2012-12-08T15:00:00Z,44.2081,86.1061,-1.484687818447128E-4
2012-12-08T18:00:00Z,44.2081,86.1061,-1.1053328489651904E-4
2012-12-08T21:00:00Z,44.2081,86.1061,-1.0703522275434807E-4
2012-12-09T00:00:00Z,44.2081,86.1061,-1.4219555305317044E-4
2012-12-09T03:00:00Z,44.2081,86.1061,-1.9411843095440418E-4
2012-12-09T06:00:00Z,44.2081,86.1061,-2.073299983749166E-4
2012-12-09T09:00:00Z,44.2081,86.1061,-1.3242042041383684E-4
2012-12-09T12:00:00Z,44.2081,86.1061,-4.8974077799357474E-5
2012-12-09T15:00:00Z,44.2081,86.1061,-1.8076523701893166E-5
2012-12-09T18:00:00Z,44.2081,86.1061,-1.9987610357929952E-5
2012-12-09T21:00:00Z,44.2081,86.1061,8.09568246040726E-6
2012-12-10T00:00:00Z,44.2081,86.1061,1.021348998619942E-5
2012-12-10T03:00:00Z,44.2081,86.1061,-3.42444138823339E-7
2012-12-10T06:00:00Z,44.2081,86.1061,-1.3331953141459962E-6
2012-12-10T09:00:00Z,44.2081,86.1061,1.6139658328029327E-5
2012-12-10T12:00:00Z,44.2081,86.1061,-1.4096499398874585E-5
2012-12-10T15:00:00Z,44.2081,86.1061,-5.356195106287487E-5
2012-12-10T18:00:00Z,44.2081,86.1061,-1.3085636601317674E-4
2012-12-10T21:00:00Z,44.2081,86.1061,-2.4991531972773373E-4
2012-12-11T00:00:00Z,44.2081,86.1061,-3.6835961509495974E-4
2012-12-11T03:00:00Z,44.2081,86.1061,-3.867482009809464E-4
2012-12-11T06:00:00Z,44.2081,86.1061,-3.562439524102956E-4
2012-12-11T09:00:00Z,44.2081,86.1061,-2.9447622364386916E-4
2012-12-11T12:00:00Z,44.2081,86.1061,-2.4815747747197747E-4
2012-12-11T15:00:00Z,44.2081,86.1061,-2.070072659989819E-4
2012-12-11T18:00:00Z,44.2081,86.1061,-2.4459839914925396E-4
2012-12-11T21:00:00Z,44.2081,86.1061,-3.384349402040243E-4
2012-12-12T00:00:00Z,44.2081,86.1061,-4.594055353663862E-4
2012-12-12T03:00:00Z,44.2081,86.1061,-5.590070504695177E-4
2012-12-12T06:00:00Z,44.2081,86.1061,-6.489567458629608E-4
2012-12-12T09:00:00Z,44.2081,86.1061,-6.109256064519286E-4
2012-12-12T12:00:00Z,44.2081,86.1061,-5.160503787919879E-4
2012-12-12T15:00:00Z,44.2081,86.1061,-4.2106889304704964E-4
2012-12-12T18:00:00Z,44.2081,86.1061,-3.832259098999202E-4
2012-12-12T21:00:00Z,44.2081,86.1061,-3.6260174238123E-4
2012-12-13T00:00:00Z,44.2081,86.1061,-3.4481941838748753E-4
2012-12-13T03:00:00Z,44.2081,86.1061,-3.355785447638482E-4
2012-12-13T06:00:00Z,44.2081,86.1061,-3.8732460234314203E-4
2012-12-13T09:00:00Z,44.2081,86.1061,-4.913496086373925E-4
2012-12-13T12:00:00Z,44.2081,86.1061,-6.237441557459533E-4
2012-12-13T15:00:00Z,44.2081,86.1061,-7.351936656050384E-4
2012-12-13T18:00:00Z,44.2081,86.1061,-8.338455809280276E-4
2012-12-13T21:00:00Z,44.2081,86.1061,-8.777002803981304E-4
2012-12-14T00:00:00Z,44.2081,86.1061,-8.552537765353918E-4
2012-12-14T03:00:00Z,44.2081,86.1061,-7.947504054754972E-4
2012-12-14T06:00:00Z,44.2081,86.1061,-7.717434782534838E-4
2012-12-14T09:00:00Z,44.2081,86.1061,-7.442355854436755E-4
2012-12-14T12:00:00Z,44.2081,86.1061,-6.839899579063058E-4
2012-12-14T15:00:00Z,44.2081,86.1061,-6.222982774488628E-4
2012-12-14T18:00:00Z,44.2081,86.1061,-5.600694566965103E-4
2012-12-14T21:00:00Z,44.2081,86.1061,-5.266708321869373E-4
2012-12-15T00:00:00Z,44.2081,86.1061,-5.124161252751946E-4
2012-12-15T03:00:00Z,44.2081,86.1061,-4.7386009828187525E-4
2012-12-15T06:00:00Z,44.2081,86.1061,-4.419363976921886E-4
2012-12-15T09:00:00Z,44.2081,86.1061,-4.267232434358448E-4
2012-12-15T12:00:00Z,44.2081,86.1061,-4.4379165046848357E-4
2012-12-15T15:00:00Z,44.2081,86.1061,-4.6407143236137927E-4
2012-12-15T18:00:00Z,44.2081,86.1061,-5.195040721446276E-4
2012-12-15T21:00:00Z,44.2081,86.1061,-5.836081691086292E-4
2012-12-16T00:00:00Z,44.2081,86.1061,-6.105636712163687E-4
2012-12-16T03:00:00Z,44.2081,86.1061,-6.227238918654621E-4
2012-12-16T06:00:00Z,44.2081,86.1061,-6.664682296104729E-4
2012-12-16T09:00:00Z,44.2081,86.1061,-6.840628338977695E-4
2012-12-16T12:00:00Z,44.2081,86.1061,-6.436084513552487E-4
2012-12-16T15:00:00Z,44.2081,86.1061,-5.632626707665622E-4
2012-12-16T18:00:00Z,44.2081,86.1061,-4.998591612093151E-4
2012-12-16T21:00:00Z,44.2081,86.1061,-4.881982458755374E-4
2012-12-17T00:00:00Z,44.2081,86.1061,-5.199462175369263E-4
2012-12-17T03:00:00Z,44.2081,86.1061,-5.599905271083117E-4
2012-12-17T06:00:00Z,44.2081,86.1061,-5.392742459662259E-4
2012-12-17T09:00:00Z,44.2081,86.1061,-4.6353641664609313E-4
2012-12-17T12:00:00Z,44.2081,86.1061,-4.270717909093946E-4
2012-12-17T15:00:00Z,44.2081,86.1061,-4.2016393854282796E-4
2012-12-17T18:00:00Z,44.2081,86.1061,-4.2440430843271315E-4
2012-12-17T21:00:00Z,44.2081,86.1061,-4.1908008279278874E-4
2012-12-18T00:00:00Z,44.2081,86.1061,-3.494448901619762E-4
2012-12-18T03:00:00Z,44.2081,86.1061,-2.536154061090201E-4
2012-12-18T06:00:00Z,44.2081,86.1061,-2.2102978255134076E-4
2012-12-18T09:00:00Z,44.2081,86.1061,-2.3439993674401194E-4
2012-12-18T12:00:00Z,44.2081,86.1061,-2.775139582809061E-4
2012-12-18T15:00:00Z,44.2081,86.1061,-3.387089818716049E-4
2012-12-18T18:00:00Z,44.2081,86.1061,-3.9026260492391884E-4
2012-12-18T21:00:00Z,44.2081,86.1061,-4.110340087208897E-4
2012-12-19T00:00:00Z,44.2081,86.1061,-4.3327524326741695E-4
2012-12-19T03:00:00Z,44.2081,86.1061,-4.7854194417595863E-4
2012-12-19T06:00:00Z,44.2081,86.1061,-5.020734970457852E-4
2012-12-19T09:00:00Z,44.2081,86.1061,-4.7454508603550494E-4
2012-12-19T12:00:00Z,44.2081,86.1061,-4.075756296515465E-4
2012-12-19T15:00:00Z,44.2081,86.1061,-3.298241936136037E-4
2012-12-19T18:00:00Z,44.2081,86.1061,-2.753579756245017E-4
2012-12-19T21:00:00Z,44.2081,86.1061,-2.502740826457739E-4
2012-12-20T00:00:00Z,44.2081,86.1061,-2.3222685558721423E-4
2012-12-20T03:00:00Z,44.2081,86.1061,-2.137500123353675E-4
2012-12-20T06:00:00Z,44.2081,86.1061,-2.406217681709677E-4
2012-12-20T09:00:00Z,44.2081,86.1061,-2.844751870725304E-4
2012-12-20T12:00:00Z,44.2081,86.1061,-3.173799195792526E-4
2012-12-20T15:00:00Z,44.2081,86.1061,-3.6749092396348715E-4
2012-12-20T18:00:00Z,44.2081,86.1061,-4.183903511147946E-4
2012-12-20T21:00:00Z,44.2081,86.1061,-4.4855792657472193E-4
2012-12-21T00:00:00Z,44.2081,86.1061,-4.703429585788399E-4
2012-12-21T03:00:00Z,44.2081,86.1061,-4.8806480481289327E-4
2012-12-21T06:00:00Z,44.2081,86.1061,-5.202325410209596E-4
2012-12-21T09:00:00Z,44.2081,86.1061,-4.808709491044283E-4
2012-12-21T12:00:00Z,44.2081,86.1061,-4.154156194999814E-4
2012-12-21T15:00:00Z,44.2081,86.1061,-3.8373671122826636E-4
2012-12-21T18:00:00Z,44.2081,86.1061,-4.017827450297773E-4
2012-12-21T21:00:00Z,44.2081,86.1061,-4.385097126942128E-4
2012-12-22T00:00:00Z,44.2081,86.1061,-5.079509573988616E-4
2012-12-22T03:00:00Z,44.2081,86.1061,-5.695378058589995E-4
2012-12-22T06:00:00Z,44.2081,86.1061,-6.15534430835396E-4
2012-12-22T09:00:00Z,44.2081,86.1061,-6.013059173710644E-4
2012-12-22T12:00:00Z,44.2081,86.1061,-5.78229664824903E-4
2012-12-22T15:00:00Z,44.2081,86.1061,-5.996564868837595E-4
2012-12-22T18:00:00Z,44.2081,86.1061,-6.32943760138005E-4
2012-12-22T21:00:00Z,44.2081,86.1061,-5.980523419566453E-4
2012-12-23T00:00:00Z,44.2081,86.1061,-5.247298977337778E-4
2012-12-23T03:00:00Z,44.2081,86.1061,-4.748115024995059E-4
2012-12-23T06:00:00Z,44.2081,86.1061,-4.7357057337649167E-4
2012-12-23T09:00:00Z,44.2081,86.1061,-4.570472228806466E-4
2012-12-23T12:00:00Z,44.2081,86.1061,-4.3132840073667467E-4
2012-12-23T15:00:00Z,44.2081,86.1061,-4.0282687405124307E-4
2012-12-23T18:00:00Z,44.2081,86.1061,-3.644951502792537E-4
2012-12-23T21:00:00Z,44.2081,86.1061,-3.1369345379061997E-4
2012-12-24T00:00:00Z,44.2081,86.1061,-2.8515534359030426E-4
2012-12-24T03:00:00Z,44.2081,86.1061,-2.616169222164899E-4
2012-12-24T06:00:00Z,44.2081,86.1061,-2.5889798416756094E-4
2012-12-24T09:00:00Z,44.2081,86.1061,-2.375360782025382E-4
2012-12-24T12:00:00Z,44.2081,86.1061,-1.7746536468621343E-4
2012-12-24T15:00:00Z,44.2081,86.1061,-9.525786299491301E-5
2012-12-24T18:00:00Z,44.2081,86.1061,-2.7796240829047747E-5
2012-12-24T21:00:00Z,44.2081,86.1061,-1.2294927728362381E-5
2012-12-25T00:00:00Z,44.2081,86.1061,-5.6582619436085224E-5
2012-12-25T03:00:00Z,44.2081,86.1061,-1.1832709424197674E-4
2012-12-25T06:00:00Z,44.2081,86.1061,-2.0852129091508687E-4
2012-12-25T09:00:00Z,44.2081,86.1061,-2.6050195447169244E-4
2012-12-25T12:00:00Z,44.2081,86.1061,-2.7073995443060994E-4
2012-12-25T15:00:00Z,44.2081,86.1061,-2.6873397291637957E-4
2012-12-25T18:00:00Z,44.2081,86.1061,-2.820613153744489E-4
2012-12-25T21:00:00Z,44.2081,86.1061,-2.6748364325612783E-4
2012-12-26T00:00:00Z,44.2081,86.1061,-2.500131959095597E-4
2012-12-26T03:00:00Z,44.2081,86.1061,-2.593550307210535E-4
2012-12-26T06:00:00Z,44.2081,86.1061,-2.8657499933615327E-4
2012-12-26T09:00:00Z,44.2081,86.1061,-2.2282796271611005E-4
2012-12-26T12:00:00Z,44.2081,86.1061,-1.41158263431862E-4
2012-12-26T15:00:00Z,44.2081,86.1061,-8.416725904680789E-5
2012-12-26T18:00:00Z,44.2081,86.1061,-9.218804189004004E-5
2012-12-26T21:00:00Z,44.2081,86.1061,-9.022036101669073E-5
2012-12-27T00:00:00Z,44.2081,86.1061,-1.2613681610673666E-4
2012-12-27T03:00:00Z,44.2081,86.1061,-2.234552666777745E-4
2012-12-27T06:00:00Z,44.2081,86.1061,-3.7779781268909574E-4
2012-12-27T09:00:00Z,44.2081,86.1061,-4.923006636090577E-4
2012-12-27T12:00:00Z,44.2081,86.1061,-5.735990707762539E-4
2012-12-27T15:00:00Z,44.2081,86.1061,-5.888355080969632E-4
2012-12-27T18:00:00Z,44.2081,86.1061,-5.563580198213458E-4
2012-12-27T21:00:00Z,44.2081,86.1061,-4.682561266236007E-4
2012-12-28T00:00:00Z,44.2081,86.1061,-4.180513205938041E-4
2012-12-28T03:00:00Z,44.2081,86.1061,-4.193865752313286E-4
2012-12-28T06:00:00Z,44.2081,86.1061,-4.520550719462335E-4
2012-12-28T09:00:00Z,44.2081,86.1061,-4.3585774255916476E-4
2012-12-28T12:00:00Z,44.2081,86.1061,-4.094243631698191E-4
2012-12-28T15:00:00Z,44.2081,86.1061,-3.3587764482945204E-4
2012-12-28T18:00:00Z,44.2081,86.1061,-2.811781596392393E-4
2012-12-28T21:00:00Z,44.2081,86.1061,-2.4091311206575483E-4
2012-12-29T00:00:00Z,44.2081,86.1061,-2.011073665926233E-4
2012-12-29T03:00:00Z,44.2081,86.1061,-1.8677287152968347E-4
2012-12-29T06:00:00Z,44.2081,86.1061,-2.609791117720306E-4
2012-12-29T09:00:00Z,44.2081,86.1061,-3.3825120772235096E-4
2012-12-29T12:00:00Z,44.2081,86.1061,-3.887539787683636E-4
2012-12-29T15:00:00Z,44.2081,86.1061,-4.1049212450161576E-4
2012-12-29T18:00:00Z,44.2081,86.1061,-4.680848214775324E-4
2012-12-29T21:00:00Z,44.2081,86.1061,-5.466305883601308E-4
2012-12-30T00:00:00Z,44.2081,86.1061,-6.3610530924052E-4
2012-12-30T03:00:00Z,44.2081,86.1061,-6.831907667219639E-4
2012-12-30T06:00:00Z,44.2081,86.1061,-6.982191116549075E-4
2012-12-30T09:00:00Z,44.2081,86.1061,-6.71266345307231E-4
2012-12-30T12:00:00Z,44.2081,86.1061,-6.512308609671891E-4
2012-12-30T15:00:00Z,44.2081,86.1061,-6.606835522688925E-4
2012-12-30T18:00:00Z,44.2081,86.1061,-7.051569991745055E-4
2012-12-30T21:00:00Z,44.2081,86.1061,-7.051968132145703E-4
2012-12-31T00:00:00Z,44.2081,86.1061,-6.498175207525492E-4
2012-12-31T03:00:00Z,44.2081,86.1061,-5.403014947660267E-4
2012-12-31T06:00:00Z,44.2081,86.1061,-4.81192022562027E-4
2012-12-31T09:00:00Z,44.2081,86.1061,-4.177394148427993E-4
2012-12-31T12:00:00Z,44.2081,86.1061,-3.560599288903177E-4
2012-12-31T15:00:00Z,44.2081,86.1061,-2.84080597339198E-4
2012-12-31T18:00:00Z,44.2081,86.1061,-2.573037927504629E-4
2012-12-31T21:00:00Z,44.2081,86.1061,-2.6085035642609E-4
2013-01-01T00:00:00Z,44.2081,86.1061,-2.8817850397899747E-4
