time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],duV[unit=""]
2012-02-15T00:00:00Z,44.2081,86.1061,-0.008044249378144741
2012-02-15T03:00:00Z,44.2081,86.1061,-0.007975933142006397
2012-02-15T06:00:00Z,44.2081,86.1061,-0.007918789982795715
2012-02-15T09:00:00Z,44.2081,86.1061,-0.007593827322125435
2012-02-15T12:00:00Z,44.2081,86.1061,-0.006984519772231579
2012-02-15T15:00:00Z,44.2081,86.1061,-0.00696251355111599
2012-02-15T18:00:00Z,44.2081,86.1061,-0.0068178800866007805
2012-02-15T21:00:00Z,44.2081,86.1061,-0.006701285019516945
2012-02-16T00:00:00Z,44.2081,86.1061,-0.006455632857978344
2012-02-16T03:00:00Z,44.2081,86.1061,-0.006165655329823494
2012-02-16T06:00:00Z,44.2081,86.1061,-0.005841450300067663
2012-02-16T09:00:00Z,44.2081,86.1061,-0.005565111991018057
2012-02-16T12:00:00Z,44.2081,86.1061,-0.004828527104109526
2012-02-16T15:00:00Z,44.2081,86.1061,-0.004796324763447046
2012-02-16T18:00:00Z,44.2081,86.1061,-0.004821504931896925
2012-02-16T21:00:00Z,44.2081,86.1061,-0.004501423332840204
2012-02-17T00:00:00Z,44.2081,86.1061,-0.004190492443740368
2012-02-17T03:00:00Z,44.2081,86.1061,-0.004031322430819273
2012-02-17T06:00:00Z,44.2081,86.1061,-0.00363056524656713
2012-02-17T09:00:00Z,44.2081,86.1061,-0.003503048326820135
2012-02-17T12:00:00Z,44.2081,86.1061,-0.002915250603109598
2012-02-17T15:00:00Z,44.2081,86.1061,-0.002487709280103445
2012-02-17T18:00:00Z,44.2081,86.1061,-0.0021201486233621836
2012-02-17T21:00:00Z,44.2081,86.1061,-0.0019546006806194782
2012-02-18T00:00:00Z,44.2081,86.1061,-0.0015841712011024356
2012-02-18T03:00:00Z,44.2081,86.1061,-0.0016200930112972856
2012-02-18T06:00:00Z,44.2081,86.1061,-0.0018468460766598582
2012-02-18T09:00:00Z,44.2081,86.1061,-0.0015397067181766033
